code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,noteref,table,endpoint,topic
SAGDP2N-1,47000,Tennessee,2017,Millions of current dollars,6,355417.5,,SAGDP2N,1,All industry total
SAGDP2N-1,47000,Tennessee,2018,Millions of current dollars,6,369713.2,,SAGDP2N,1,All industry total
SAGDP2N-1,47000,Tennessee,2019,Millions of current dollars,6,385819.5,,SAGDP2N,1,All industry total
SAGDP2N-1,47000,Tennessee,2020,Millions of current dollars,6,390172.6,,SAGDP2N,1,All industry total
SAGDP2N-1,47000,Tennessee,2021,Millions of current dollars,6,438180.0,,SAGDP2N,1,All industry total
SAGDP2N-1,47000,Tennessee,2022,Millions of current dollars,6,485657.5,,SAGDP2N,1,All industry total
SAGDP2N-1,48000,Texas,2017,Millions of current dollars,6,1667313.0,,SAGDP2N,1,All industry total
SAGDP2N-1,48000,Texas,2018,Millions of current dollars,6,1808026.9,,SAGDP2N,1,All industry total
SAGDP2N-1,48000,Texas,2019,Millions of current dollars,6,1860108.3,,SAGDP2N,1,All industry total
SAGDP2N-1,48000,Texas,2020,Millions of current dollars,6,1798596.1,,SAGDP2N,1,All industry total
SAGDP2N-1,48000,Texas,2021,Millions of current dollars,6,2087490.9,,SAGDP2N,1,All industry total
SAGDP2N-1,48000,Texas,2022,Millions of current dollars,6,2402137.2,,SAGDP2N,1,All industry total
SAGDP2N-1,49000,Utah,2017,Millions of current dollars,6,172075.0,,SAGDP2N,1,All industry total
SAGDP2N-1,49000,Utah,2018,Millions of current dollars,6,186805.7,,SAGDP2N,1,All industry total
SAGDP2N-1,49000,Utah,2019,Millions of current dollars,6,201285.4,,SAGDP2N,1,All industry total
SAGDP2N-1,49000,Utah,2020,Millions of current dollars,6,205666.3,,SAGDP2N,1,All industry total
SAGDP2N-1,49000,Utah,2021,Millions of current dollars,6,232125.1,,SAGDP2N,1,All industry total
SAGDP2N-1,49000,Utah,2022,Millions of current dollars,6,256369.9,,SAGDP2N,1,All industry total
SAGDP2N-1,50000,Vermont,2017,Millions of current dollars,6,32589.2,,SAGDP2N,1,All industry total
SAGDP2N-1,50000,Vermont,2018,Millions of current dollars,6,33482.6,,SAGDP2N,1,All industry total
SAGDP2N-1,50000,Vermont,2019,Millions of current dollars,6,34628.1,,SAGDP2N,1,All industry total
SAGDP2N-1,50000,Vermont,2020,Millions of current dollars,6,34470.8,,SAGDP2N,1,All industry total
SAGDP2N-1,50000,Vermont,2021,Millions of current dollars,6,37593.5,,SAGDP2N,1,All industry total
SAGDP2N-1,50000,Vermont,2022,Millions of current dollars,6,40830.8,,SAGDP2N,1,All industry total
SAGDP2N-1,51000,Virginia,2017,Millions of current dollars,6,515167.2,,SAGDP2N,1,All industry total
SAGDP2N-1,51000,Virginia,2018,Millions of current dollars,6,537158.3,,SAGDP2N,1,All industry total
SAGDP2N-1,51000,Virginia,2019,Millions of current dollars,6,561989.6,,SAGDP2N,1,All industry total
SAGDP2N-1,51000,Virginia,2020,Millions of current dollars,6,565063.1,,SAGDP2N,1,All industry total
SAGDP2N-1,51000,Virginia,2021,Millions of current dollars,6,613920.3,,SAGDP2N,1,All industry total
SAGDP2N-1,51000,Virginia,2022,Millions of current dollars,6,663105.5,,SAGDP2N,1,All industry total
SAGDP2N-1,53000,Washington,2017,Millions of current dollars,6,527169.4,,SAGDP2N,1,All industry total
SAGDP2N-1,53000,Washington,2018,Millions of current dollars,6,570337.8,,SAGDP2N,1,All industry total
SAGDP2N-1,53000,Washington,2019,Millions of current dollars,6,608966.4,,SAGDP2N,1,All industry total
SAGDP2N-1,53000,Washington,2020,Millions of current dollars,6,621493.2,,SAGDP2N,1,All industry total
SAGDP2N-1,53000,Washington,2021,Millions of current dollars,6,688631.9,,SAGDP2N,1,All industry total
SAGDP2N-1,53000,Washington,2022,Millions of current dollars,6,738101.4,,SAGDP2N,1,All industry total
SAGDP2N-1,54000,West Virginia,2017,Millions of current dollars,6,75172.4,,SAGDP2N,1,All industry total
SAGDP2N-1,54000,West Virginia,2018,Millions of current dollars,6,79794.3,,SAGDP2N,1,All industry total
SAGDP2N-1,54000,West Virginia,2019,Millions of current dollars,6,79883.8,,SAGDP2N,1,All industry total
SAGDP2N-1,54000,West Virginia,2020,Millions of current dollars,6,76975.9,,SAGDP2N,1,All industry total
SAGDP2N-1,54000,West Virginia,2021,Millions of current dollars,6,86509.9,,SAGDP2N,1,All industry total
SAGDP2N-1,54000,West Virginia,2022,Millions of current dollars,6,97417.3,,SAGDP2N,1,All industry total
SAGDP2N-1,55000,Wisconsin,2017,Millions of current dollars,6,321886.8,,SAGDP2N,1,All industry total
SAGDP2N-1,55000,Wisconsin,2018,Millions of current dollars,6,335144.3,,SAGDP2N,1,All industry total
SAGDP2N-1,55000,Wisconsin,2019,Millions of current dollars,6,347398.6,,SAGDP2N,1,All industry total
SAGDP2N-1,55000,Wisconsin,2020,Millions of current dollars,6,343783.0,,SAGDP2N,1,All industry total
SAGDP2N-1,55000,Wisconsin,2021,Millions of current dollars,6,369032.4,,SAGDP2N,1,All industry total
SAGDP2N-1,55000,Wisconsin,2022,Millions of current dollars,6,396209.3,,SAGDP2N,1,All industry total
SAGDP2N-1,56000,Wyoming,2017,Millions of current dollars,6,37620.3,,SAGDP2N,1,All industry total
SAGDP2N-1,56000,Wyoming,2018,Millions of current dollars,6,39614.5,,SAGDP2N,1,All industry total
SAGDP2N-1,56000,Wyoming,2019,Millions of current dollars,6,39971.4,,SAGDP2N,1,All industry total
SAGDP2N-1,56000,Wyoming,2020,Millions of current dollars,6,36675.5,,SAGDP2N,1,All industry total
SAGDP2N-1,56000,Wyoming,2021,Millions of current dollars,6,42176.2,,SAGDP2N,1,All industry total
SAGDP2N-1,56000,Wyoming,2022,Millions of current dollars,6,49080.6,,SAGDP2N,1,All industry total
SAGDP2N-10,00000,United States,2017,Millions of current dollars,6,313711.0,,SAGDP2N,10,Utilities
SAGDP2N-10,00000,United States,2018,Millions of current dollars,6,320369.0,,SAGDP2N,10,Utilities
SAGDP2N-10,00000,United States,2019,Millions of current dollars,6,331218.0,,SAGDP2N,10,Utilities
SAGDP2N-10,00000,United States,2020,Millions of current dollars,6,344769.0,,SAGDP2N,10,Utilities
SAGDP2N-10,00000,United States,2021,Millions of current dollars,6,386726.0,,SAGDP2N,10,Utilities
SAGDP2N-10,00000,United States,2022,Millions of current dollars,6,438206.0,,SAGDP2N,10,Utilities
SAGDP2N-10,01000,Alabama,2017,Millions of current dollars,6,6156.8,,SAGDP2N,10,Utilities
SAGDP2N-10,01000,Alabama,2018,Millions of current dollars,6,6208.6,,SAGDP2N,10,Utilities
SAGDP2N-10,01000,Alabama,2019,Millions of current dollars,6,6539.5,,SAGDP2N,10,Utilities
SAGDP2N-10,01000,Alabama,2020,Millions of current dollars,6,6594.6,,SAGDP2N,10,Utilities
SAGDP2N-10,01000,Alabama,2021,Millions of current dollars,6,7406.2,,SAGDP2N,10,Utilities
SAGDP2N-10,01000,Alabama,2022,Millions of current dollars,6,8377.5,,SAGDP2N,10,Utilities
SAGDP2N-10,02000,Alaska,2017,Millions of current dollars,6,791.7,,SAGDP2N,10,Utilities
SAGDP2N-10,02000,Alaska,2018,Millions of current dollars,6,809.5,,SAGDP2N,10,Utilities
SAGDP2N-10,02000,Alaska,2019,Millions of current dollars,6,827.4,,SAGDP2N,10,Utilities
SAGDP2N-10,02000,Alaska,2020,Millions of current dollars,6,923.7,,SAGDP2N,10,Utilities
SAGDP2N-10,02000,Alaska,2021,Millions of current dollars,6,1036.9,,SAGDP2N,10,Utilities
SAGDP2N-10,02000,Alaska,2022,Millions of current dollars,6,1046.3,,SAGDP2N,10,Utilities
SAGDP2N-10,04000,Arizona,2017,Millions of current dollars,6,7063.4,,SAGDP2N,10,Utilities
SAGDP2N-10,04000,Arizona,2018,Millions of current dollars,6,7267.1,,SAGDP2N,10,Utilities
SAGDP2N-10,04000,Arizona,2019,Millions of current dollars,6,7668.8,,SAGDP2N,10,Utilities
SAGDP2N-10,04000,Arizona,2020,Millions of current dollars,6,8294.3,,SAGDP2N,10,Utilities
SAGDP2N-10,04000,Arizona,2021,Millions of current dollars,6,8856.7,,SAGDP2N,10,Utilities
SAGDP2N-10,04000,Arizona,2022,Millions of current dollars,6,8991.6,,SAGDP2N,10,Utilities
SAGDP2N-10,05000,Arkansas,2017,Millions of current dollars,6,3301.1,,SAGDP2N,10,Utilities
SAGDP2N-10,05000,Arkansas,2018,Millions of current dollars,6,3333.1,,SAGDP2N,10,Utilities
SAGDP2N-10,05000,Arkansas,2019,Millions of current dollars,6,3504.2,,SAGDP2N,10,Utilities
SAGDP2N-10,05000,Arkansas,2020,Millions of current dollars,6,3629.0,,SAGDP2N,10,Utilities
SAGDP2N-10,05000,Arkansas,2021,Millions of current dollars,6,3945.1,,SAGDP2N,10,Utilities
SAGDP2N-10,05000,Arkansas,2022,Millions of current dollars,6,4523.2,,SAGDP2N,10,Utilities
SAGDP2N-10,06000,California,2017,Millions of current dollars,6,38232.7,,SAGDP2N,10,Utilities
SAGDP2N-10,06000,California,2018,Millions of current dollars,6,39673.2,,SAGDP2N,10,Utilities
SAGDP2N-10,06000,California,2019,Millions of current dollars,6,40239.7,,SAGDP2N,10,Utilities
SAGDP2N-10,06000,California,2020,Millions of current dollars,6,42193.9,,SAGDP2N,10,Utilities
SAGDP2N-10,06000,California,2021,Millions of current dollars,6,43689.6,,SAGDP2N,10,Utilities
SAGDP2N-10,06000,California,2022,Millions of current dollars,6,52323.9,,SAGDP2N,10,Utilities
SAGDP2N-10,08000,Colorado,2017,Millions of current dollars,6,3940.2,,SAGDP2N,10,Utilities
SAGDP2N-10,08000,Colorado,2018,Millions of current dollars,6,3946.3,,SAGDP2N,10,Utilities
SAGDP2N-10,08000,Colorado,2019,Millions of current dollars,6,4513.3,,SAGDP2N,10,Utilities
SAGDP2N-10,08000,Colorado,2020,Millions of current dollars,6,4993.7,,SAGDP2N,10,Utilities
SAGDP2N-10,08000,Colorado,2021,Millions of current dollars,6,6436.2,,SAGDP2N,10,Utilities
SAGDP2N-10,08000,Colorado,2022,Millions of current dollars,6,6766.1,,SAGDP2N,10,Utilities
SAGDP2N-10,09000,Connecticut,2017,Millions of current dollars,6,4340.6,,SAGDP2N,10,Utilities
SAGDP2N-10,09000,Connecticut,2018,Millions of current dollars,6,4499.9,,SAGDP2N,10,Utilities
SAGDP2N-10,09000,Connecticut,2019,Millions of current dollars,6,4657.0,,SAGDP2N,10,Utilities
SAGDP2N-10,09000,Connecticut,2020,Millions of current dollars,6,4876.8,,SAGDP2N,10,Utilities
SAGDP2N-10,09000,Connecticut,2021,Millions of current dollars,6,5293.7,,SAGDP2N,10,Utilities
SAGDP2N-10,09000,Connecticut,2022,Millions of current dollars,6,5231.0,,SAGDP2N,10,Utilities
SAGDP2N-10,10000,Delaware,2017,Millions of current dollars,6,1061.3,,SAGDP2N,10,Utilities
SAGDP2N-10,10000,Delaware,2018,Millions of current dollars,6,1033.1,,SAGDP2N,10,Utilities
SAGDP2N-10,10000,Delaware,2019,Millions of current dollars,6,1057.9,,SAGDP2N,10,Utilities
SAGDP2N-10,10000,Delaware,2020,Millions of current dollars,6,1161.9,,SAGDP2N,10,Utilities
SAGDP2N-10,10000,Delaware,2021,Millions of current dollars,6,1277.0,,SAGDP2N,10,Utilities
SAGDP2N-10,10000,Delaware,2022,Millions of current dollars,6,1396.9,,SAGDP2N,10,Utilities
SAGDP2N-10,11000,District of Columbia,2017,Millions of current dollars,6,1307.0,,SAGDP2N,10,Utilities
SAGDP2N-10,11000,District of Columbia,2018,Millions of current dollars,6,1480.6,,SAGDP2N,10,Utilities
SAGDP2N-10,11000,District of Columbia,2019,Millions of current dollars,6,1477.4,,SAGDP2N,10,Utilities
SAGDP2N-10,11000,District of Columbia,2020,Millions of current dollars,6,1545.4,,SAGDP2N,10,Utilities
SAGDP2N-10,11000,District of Columbia,2021,Millions of current dollars,6,1934.7,,SAGDP2N,10,Utilities
SAGDP2N-10,11000,District of Columbia,2022,Millions of current dollars,6,1779.6,,SAGDP2N,10,Utilities
SAGDP2N-10,12000,Florida,2017,Millions of current dollars,6,17499.7,,SAGDP2N,10,Utilities
SAGDP2N-10,12000,Florida,2018,Millions of current dollars,6,17822.6,,SAGDP2N,10,Utilities
SAGDP2N-10,12000,Florida,2019,Millions of current dollars,6,18088.7,,SAGDP2N,10,Utilities
SAGDP2N-10,12000,Florida,2020,Millions of current dollars,6,19336.2,,SAGDP2N,10,Utilities
SAGDP2N-10,12000,Florida,2021,Millions of current dollars,6,22023.6,,SAGDP2N,10,Utilities
SAGDP2N-10,12000,Florida,2022,Millions of current dollars,6,26137.1,,SAGDP2N,10,Utilities
SAGDP2N-10,13000,Georgia,2017,Millions of current dollars,6,10276.5,,SAGDP2N,10,Utilities
SAGDP2N-10,13000,Georgia,2018,Millions of current dollars,6,10444.9,,SAGDP2N,10,Utilities
SAGDP2N-10,13000,Georgia,2019,Millions of current dollars,6,10982.3,,SAGDP2N,10,Utilities
SAGDP2N-10,13000,Georgia,2020,Millions of current dollars,6,11556.0,,SAGDP2N,10,Utilities
SAGDP2N-10,13000,Georgia,2021,Millions of current dollars,6,12090.2,,SAGDP2N,10,Utilities
SAGDP2N-10,13000,Georgia,2022,Millions of current dollars,6,14962.6,,SAGDP2N,10,Utilities
SAGDP2N-10,15000,Hawaii,2017,Millions of current dollars,6,1848.5,,SAGDP2N,10,Utilities
SAGDP2N-10,15000,Hawaii,2018,Millions of current dollars,6,1879.3,,SAGDP2N,10,Utilities
SAGDP2N-10,15000,Hawaii,2019,Millions of current dollars,6,1861.7,,SAGDP2N,10,Utilities
SAGDP2N-10,15000,Hawaii,2020,Millions of current dollars,6,1922.3,,SAGDP2N,10,Utilities
SAGDP2N-10,15000,Hawaii,2021,Millions of current dollars,6,2215.3,,SAGDP2N,10,Utilities
SAGDP2N-10,15000,Hawaii,2022,Millions of current dollars,6,2519.2,,SAGDP2N,10,Utilities
SAGDP2N-10,16000,Idaho,2017,Millions of current dollars,6,1403.5,,SAGDP2N,10,Utilities
SAGDP2N-10,16000,Idaho,2018,Millions of current dollars,6,1375.5,,SAGDP2N,10,Utilities
SAGDP2N-10,16000,Idaho,2019,Millions of current dollars,6,1410.9,,SAGDP2N,10,Utilities
SAGDP2N-10,16000,Idaho,2020,Millions of current dollars,6,1528.2,,SAGDP2N,10,Utilities
SAGDP2N-10,16000,Idaho,2021,Millions of current dollars,6,1564.4,,SAGDP2N,10,Utilities
SAGDP2N-10,16000,Idaho,2022,Millions of current dollars,6,1777.4,,SAGDP2N,10,Utilities
SAGDP2N-10,17000,Illinois,2017,Millions of current dollars,6,13610.8,,SAGDP2N,10,Utilities
SAGDP2N-10,17000,Illinois,2018,Millions of current dollars,6,14143.1,,SAGDP2N,10,Utilities
SAGDP2N-10,17000,Illinois,2019,Millions of current dollars,6,14881.5,,SAGDP2N,10,Utilities
SAGDP2N-10,17000,Illinois,2020,Millions of current dollars,6,15609.7,,SAGDP2N,10,Utilities
SAGDP2N-10,17000,Illinois,2021,Millions of current dollars,6,17550.8,,SAGDP2N,10,Utilities
SAGDP2N-10,17000,Illinois,2022,Millions of current dollars,6,19441.3,,SAGDP2N,10,Utilities
SAGDP2N-10,18000,Indiana,2017,Millions of current dollars,6,6720.9,,SAGDP2N,10,Utilities
SAGDP2N-10,18000,Indiana,2018,Millions of current dollars,6,6761.5,,SAGDP2N,10,Utilities
SAGDP2N-10,18000,Indiana,2019,Millions of current dollars,6,7073.6,,SAGDP2N,10,Utilities
SAGDP2N-10,18000,Indiana,2020,Millions of current dollars,6,7143.1,,SAGDP2N,10,Utilities
SAGDP2N-10,18000,Indiana,2021,Millions of current dollars,6,8287.3,,SAGDP2N,10,Utilities
SAGDP2N-10,18000,Indiana,2022,Millions of current dollars,6,8697.2,,SAGDP2N,10,Utilities
SAGDP2N-10,19000,Iowa,2017,Millions of current dollars,6,3168.9,,SAGDP2N,10,Utilities
SAGDP2N-10,19000,Iowa,2018,Millions of current dollars,6,3233.9,,SAGDP2N,10,Utilities
SAGDP2N-10,19000,Iowa,2019,Millions of current dollars,6,3411.2,,SAGDP2N,10,Utilities
SAGDP2N-10,19000,Iowa,2020,Millions of current dollars,6,3670.1,,SAGDP2N,10,Utilities
SAGDP2N-10,19000,Iowa,2021,Millions of current dollars,6,4040.4,,SAGDP2N,10,Utilities
SAGDP2N-10,19000,Iowa,2022,Millions of current dollars,6,4192.8,,SAGDP2N,10,Utilities
SAGDP2N-10,20000,Kansas,2017,Millions of current dollars,6,2953.6,,SAGDP2N,10,Utilities
SAGDP2N-10,20000,Kansas,2018,Millions of current dollars,6,2946.5,,SAGDP2N,10,Utilities
SAGDP2N-10,20000,Kansas,2019,Millions of current dollars,6,2922.4,,SAGDP2N,10,Utilities
SAGDP2N-10,20000,Kansas,2020,Millions of current dollars,6,3099.5,,SAGDP2N,10,Utilities
SAGDP2N-10,20000,Kansas,2021,Millions of current dollars,6,3441.0,,SAGDP2N,10,Utilities
SAGDP2N-10,20000,Kansas,2022,Millions of current dollars,6,3763.4,,SAGDP2N,10,Utilities
SAGDP2N-10,21000,Kentucky,2017,Millions of current dollars,6,3627.6,,SAGDP2N,10,Utilities
SAGDP2N-10,21000,Kentucky,2018,Millions of current dollars,6,3604.3,,SAGDP2N,10,Utilities
SAGDP2N-10,21000,Kentucky,2019,Millions of current dollars,6,3707.7,,SAGDP2N,10,Utilities
SAGDP2N-10,21000,Kentucky,2020,Millions of current dollars,6,3800.8,,SAGDP2N,10,Utilities
SAGDP2N-10,21000,Kentucky,2021,Millions of current dollars,6,4556.2,,SAGDP2N,10,Utilities
SAGDP2N-10,21000,Kentucky,2022,Millions of current dollars,6,5171.0,,SAGDP2N,10,Utilities
SAGDP2N-10,22000,Louisiana,2017,Millions of current dollars,6,4921.8,,SAGDP2N,10,Utilities
SAGDP2N-10,22000,Louisiana,2018,Millions of current dollars,6,4925.1,,SAGDP2N,10,Utilities
SAGDP2N-10,22000,Louisiana,2019,Millions of current dollars,6,5477.1,,SAGDP2N,10,Utilities
SAGDP2N-10,22000,Louisiana,2020,Millions of current dollars,6,5621.2,,SAGDP2N,10,Utilities
SAGDP2N-10,22000,Louisiana,2021,Millions of current dollars,6,6287.2,,SAGDP2N,10,Utilities
SAGDP2N-10,22000,Louisiana,2022,Millions of current dollars,6,6683.9,,SAGDP2N,10,Utilities
SAGDP2N-10,23000,Maine,2017,Millions of current dollars,6,992.2,,SAGDP2N,10,Utilities
SAGDP2N-10,23000,Maine,2018,Millions of current dollars,6,1000.5,,SAGDP2N,10,Utilities
SAGDP2N-10,23000,Maine,2019,Millions of current dollars,6,1018.7,,SAGDP2N,10,Utilities
SAGDP2N-10,23000,Maine,2020,Millions of current dollars,6,1084.1,,SAGDP2N,10,Utilities
SAGDP2N-10,23000,Maine,2021,Millions of current dollars,6,1206.1,,SAGDP2N,10,Utilities
SAGDP2N-10,23000,Maine,2022,Millions of current dollars,6,1474.0,,SAGDP2N,10,Utilities
SAGDP2N-10,24000,Maryland,2017,Millions of current dollars,6,7283.3,,SAGDP2N,10,Utilities
SAGDP2N-10,24000,Maryland,2018,Millions of current dollars,6,7371.7,,SAGDP2N,10,Utilities
SAGDP2N-10,24000,Maryland,2019,Millions of current dollars,6,7063.6,,SAGDP2N,10,Utilities
SAGDP2N-10,24000,Maryland,2020,Millions of current dollars,6,6879.6,,SAGDP2N,10,Utilities
SAGDP2N-10,24000,Maryland,2021,Millions of current dollars,6,6760.6,,SAGDP2N,10,Utilities
SAGDP2N-10,24000,Maryland,2022,Millions of current dollars,6,6993.7,,SAGDP2N,10,Utilities
SAGDP2N-10,25000,Massachusetts,2017,Millions of current dollars,6,6945.9,,SAGDP2N,10,Utilities
SAGDP2N-10,25000,Massachusetts,2018,Millions of current dollars,6,7548.7,,SAGDP2N,10,Utilities
SAGDP2N-10,25000,Massachusetts,2019,Millions of current dollars,6,8121.0,,SAGDP2N,10,Utilities
SAGDP2N-10,25000,Massachusetts,2020,Millions of current dollars,6,9808.9,,SAGDP2N,10,Utilities
SAGDP2N-10,25000,Massachusetts,2021,Millions of current dollars,6,11857.1,,SAGDP2N,10,Utilities
SAGDP2N-10,25000,Massachusetts,2022,Millions of current dollars,6,15499.3,,SAGDP2N,10,Utilities
SAGDP2N-10,26000,Michigan,2017,Millions of current dollars,6,9805.6,,SAGDP2N,10,Utilities
SAGDP2N-10,26000,Michigan,2018,Millions of current dollars,6,9893.7,,SAGDP2N,10,Utilities
SAGDP2N-10,26000,Michigan,2019,Millions of current dollars,6,10342.9,,SAGDP2N,10,Utilities
SAGDP2N-10,26000,Michigan,2020,Millions of current dollars,6,10707.6,,SAGDP2N,10,Utilities
SAGDP2N-10,26000,Michigan,2021,Millions of current dollars,6,11243.3,,SAGDP2N,10,Utilities
SAGDP2N-10,26000,Michigan,2022,Millions of current dollars,6,12553.1,,SAGDP2N,10,Utilities
SAGDP2N-10,27000,Minnesota,2017,Millions of current dollars,6,5345.0,,SAGDP2N,10,Utilities
SAGDP2N-10,27000,Minnesota,2018,Millions of current dollars,6,5356.5,,SAGDP2N,10,Utilities
SAGDP2N-10,27000,Minnesota,2019,Millions of current dollars,6,5544.7,,SAGDP2N,10,Utilities
SAGDP2N-10,27000,Minnesota,2020,Millions of current dollars,6,5912.4,,SAGDP2N,10,Utilities
SAGDP2N-10,27000,Minnesota,2021,Millions of current dollars,6,5963.6,,SAGDP2N,10,Utilities
SAGDP2N-10,27000,Minnesota,2022,Millions of current dollars,6,7273.1,,SAGDP2N,10,Utilities
SAGDP2N-10,28000,Mississippi,2017,Millions of current dollars,6,3187.1,,SAGDP2N,10,Utilities
SAGDP2N-10,28000,Mississippi,2018,Millions of current dollars,6,3229.5,,SAGDP2N,10,Utilities
SAGDP2N-10,28000,Mississippi,2019,Millions of current dollars,6,3386.6,,SAGDP2N,10,Utilities
